Wikidata ID,PlanetMath,PlanetMath link
Q420991,singular,http://planetmath.org/singular
Q2374166,singular function,http://planetmath.org/singularfunction
Q1824450,singular measure,http://planetmath.org/singularmeasure
Q7524253,singular set,http://planetmath.org/singularset
Q4338245,singular solution,http://planetmath.org/singularsolution
Q420904,singular value decomposition,http://planetmath.org/singularvaluedecomposition
Q207527,sinusoid,http://planetmath.org/sinusoid
Q3527245,six exponentials theorem,http://planetmath.org/sixexponentialstheorem
Q2268788,skew-Hermitian matrix,http://planetmath.org/skewhermitianmatrix
Q7100975,skew polynomial ring,http://planetmath.org/skewpolynomialring
Q837924,skew-symmetric bilinear form,http://planetmath.org/skewsymmetricbilinearform
Q526790,skew-symmetric matrix,http://planetmath.org/skewsymmetricmatrix
Q1090524,Skolemization,http://planetmath.org/skolemization
Q275447,slope,http://planetmath.org/slope
Q1414564,Smarandache function,http://planetmath.org/smarandachefunction
Q1091176,Smarandache-Wellin number,http://planetmath.org/smarandachewellinnumber
Q1091176,Smarandache-Wellin prime,http://planetmath.org/smarandachewellinprime
Q7545384,Smith normal form,http://planetmath.org/smithnormalform
Q1418132,Smith number,http://planetmath.org/smithnumber
Q1529876,smooth number,http://planetmath.org/smoothnumber
Q180953,SNCF metric,http://planetmath.org/sncfmetric
Q8778429,sober space,http://planetmath.org/soberspace
Q3711848,Sobolev inequality,http://planetmath.org/sobolevinequality
Q1501536,Sobolev space,http://planetmath.org/sobolevspace
Q7553048,socle,http://planetmath.org/socle
Q184535,Sofia Kovalevskaya,http://planetmath.org/sofiakovalevskaya
Q2599504,Sofya Yanovskaya,http://planetmath.org/sofyayanovskaya
Q2283848,sohcahtoa,http://planetmath.org/sohcahtoa
Q1265039,solenoidal field,http://planetmath.org/solenoidalfield
Q2348801,sole sufficient operator,http://planetmath.org/solesufficientoperator
Q208476,solid angle,http://planetmath.org/solidangle
Q725939,solid of revolution,http://planetmath.org/solidofrevolution
Q96405958,solid set,http://planetmath.org/solidset
Q1770567,soliton,http://planetmath.org/soliton
Q2296113,Solovay-Strassen test,http://planetmath.org/solovaystrassentest
Q92552,solvable by radicals,http://planetmath.org/solvablebyradicals
Q759832,solvable group,http://planetmath.org/solvablegroup
Q7558992,solvable Lie algebra,http://planetmath.org/solvableliealgebra
Q7103,Sophie Germain,http://planetmath.org/sophiegermain
Q105971314,Sophie Germain prime,http://planetmath.org/sophiegermainprime
Q1543600,Sorgenfrey line,http://planetmath.org/sorgenfreyline
Q181593,sorting problem,http://planetmath.org/sortingproblem
Q161973,space curve,http://planetmath.org/spacecurve
Q250039,spam,http://planetmath.org/spam
Q7573053,span,http://planetmath.org/span
Q831672,spanning tree,http://planetmath.org/spanningtree
Q3879423,sparsely totient number,http://planetmath.org/sparselytotientnumber
Q2140900,special linear group,http://planetmath.org/speciallineargroup
Q806066,spectral mapping theorem,http://planetmath.org/spectralmappingtheorem
Q339722,spectral measure,http://planetmath.org/spectralmeasure
Q249748,spectral radius,http://planetmath.org/spectralradius
Q7575210,spectral space,http://planetmath.org/spectralspace
Q1425077,spectral theorem,http://planetmath.org/spectraltheorem
Q1425077,spectral theorem,http://planetmath.org/spectraltheorem1
Q1549489,speedup,http://planetmath.org/speedup
Q638185,sphenic number,http://planetmath.org/sphenicnumber
Q2309682,sphere theorem,http://planetmath.org/spheretheorem
Q203218,spherical coordinates,http://planetmath.org/sphericalcoordinates
Q7576710,spherical mean,http://planetmath.org/sphericalmean
Q46463,spherical trigonometry,http://planetmath.org/sphericaltrigonometry
Q208395,spheroid,http://planetmath.org/spheroid
Q604907,spinor,http://planetmath.org/spinor
Q1326955,split short exact sequence,http://planetmath.org/splitshortexactsequence
Q1996100,splitting field,http://planetmath.org/splittingfield
Q164,square,http://planetmath.org/square
Q164,square,http://planetmath.org/square1
Q7581979,squarefree factorization,http://planetmath.org/squarefreefactorization
Q50706,square-free number,http://planetmath.org/squarefreenumber
Q2739329,square matrix,http://planetmath.org/squarematrix
Q134237,square root,http://planetmath.org/squareroot
Q389813,square root of 2,http://planetmath.org/squarerootof2
Q1150815,square root of 3,http://planetmath.org/squarerootof3
Q2337529,square root of 5,http://planetmath.org/squarerootof5
Q7581979,square root of polynomial,http://planetmath.org/squarerootofpolynomial
Q1065257,squeeze rule,http://planetmath.org/squeezerule
Q83163,Srinivasa Ramanujan,http://planetmath.org/srinivasaramanujan
Q296510,SSA,http://planetmath.org/ssa
Q344864,stabilizer,http://planetmath.org/stabilizer
Q217608,stable fixed point,http://planetmath.org/stablefixedpoint
Q3554830,stable manifold,http://planetmath.org/stablemanifold
Q7595768,stable manifold theorem,http://planetmath.org/stablemanifoldtheorem
Q620702,stable marriage problem,http://planetmath.org/stablemarriageproblem
Q131293245,stable matrix,http://planetmath.org/stablematrix
Q1934245,stable random variable,http://planetmath.org/stablerandomvariable
Q181593,stable sorting algorithm,http://planetmath.org/stablesortingalgorithm
Q2706744,stable subspace,http://planetmath.org/stablesubspace
Q2706744,stable subspace,http://planetmath.org/stablesubspace
Q7595790,stably finite,http://planetmath.org/stablyfinite
Q7595945,stack,http://planetmath.org/stack
Q917657,stair function,http://planetmath.org/stairfunction
Q17103642,stalk,http://planetmath.org/stalk
Q2000912,standard basis,http://planetmath.org/standardbasis
Q159375,standard deviation,http://planetmath.org/standarddeviation
Q7226641,standard identity,http://planetmath.org/standardidentity
Q234357,Stanisław Ulam,http://planetmath.org/stanislawulam
Q638934,star height,http://planetmath.org/starheight
Q7601281,star product,http://planetmath.org/starproduct
Q7601285,star refinement,http://planetmath.org/starrefinement
Q769917,star-shaped region,http://planetmath.org/starshapedregion
Q12251220,state,http://planetmath.org/state
Q2500758,stationary point,http://planetmath.org/stationarypoint
Q1192209,stationary process,http://planetmath.org/stationaryprocess
Q1528401,stationary set,http://planetmath.org/stationaryset
Q1949963,statistic,http://planetmath.org/statistic
Q3284399,statistical model,http://planetmath.org/statisticalmodel
Q7606829,Steinberg group,http://planetmath.org/steinberggroup
Q4420916,Steiner system,http://planetmath.org/steinersystem
Q7606897,Steinitz theorem,http://planetmath.org/steinitztheorem
Q931187,Stein manifold,http://planetmath.org/steinmanifold
Q17714,Stephen William Hawking,http://planetmath.org/stephenwilliamhawking
Q866099,stereographic projection,http://planetmath.org/stereographicprojection
Q599079,Stern-Brocot tree,http://planetmath.org/sternbrocottree
Q3343092,Stern prime,http://planetmath.org/sternprime
Q2657556,Stirling numbers of the first kind,http://planetmath.org/stirlingnumbersofthefirstkind
Q2601117,Stirling numbers of the second kind,http://planetmath.org/stirlingnumbersofthesecondkind
Q25113043,Stirling polynomial,http://planetmath.org/stirlingpolynomial
Q1545585,stochastic differential equation,http://planetmath.org/stochasticdifferentialequation
Q1308570,stochastic integral,http://planetmath.org/stochasticintegral
Q176583,stochastic matrix,http://planetmath.org/stochasticmatrix
Q176737,stochastic process,http://planetmath.org/stochasticprocess
Q1052752,Stolz-Cesaro theorem,http://planetmath.org/stolzcesarotheorem
Q30587585,Stone space,http://planetmath.org/stonespace
Q2033899,Stone-Čech compactification,http://planetmath.org/stonevcechcompactification
Q939927,Stone-Weierstrass theorem,http://planetmath.org/stoneweierstrasstheorem
Q7619859,stopped process,http://planetmath.org/stoppedprocess
Q1288707,stopping time,http://planetmath.org/stoppingtime
Q430033,Størmer number,http://planetmath.org/stormernumber
Q25344628,straight-line program,http://planetmath.org/straightlineprogram
Q1546627,strategy,http://planetmath.org/strategy
Q1724688,strict,http://planetmath.org/strict
Q1724688,strict,http://planetmath.org/strict
Q754831,strictly non-palindromic number,http://planetmath.org/strictlynonpalindromicnumber
Q506265,strictly upper triangular matrix,http://planetmath.org/strictlyuppertriangularmatrix
Q7624215,strobogrammatic number,http://planetmath.org/strobogrammaticnumber
Q7624215,strobogrammatic prime,http://planetmath.org/strobogrammaticprime
Q207952,strong law of large numbers,http://planetmath.org/stronglawoflargenumbers
Q7624507,strong law of small numbers,http://planetmath.org/stronglawofsmallnumbers
Q2233203,strong prime,http://planetmath.org/strongprime
Q1648886,structural stability,http://planetmath.org/structuralstability
Q748349,structure,http://planetmath.org/structure
Q168344,structure sheaf,http://planetmath.org/structuresheaf
Q1934099,subadditive,http://planetmath.org/subadditive
Q1934099,subadditivity,http://planetmath.org/subadditivity
Q7630735,subanalytic set,http://planetmath.org/subanalyticset
Q2739990,subbasis,http://planetmath.org/subbasis
Q7630879,subbundle,http://planetmath.org/subbundle
Q584521,subdivision,http://planetmath.org/subdivision
Q577835,subfield,http://planetmath.org/subfield
Q655328,subformula,http://planetmath.org/subformula
Q166507,subgraph,http://planetmath.org/subgraph
Q466109,subgroup,http://planetmath.org/subgroup
Q753658,subharmonic and superharmonic functions,http://planetmath.org/subharmonicandsuperharmonicfunctions
Q185148,subinterval,http://planetmath.org/subinterval
Q125539,submanifold,http://planetmath.org/submanifold
Q1420023,submersion,http://planetmath.org/submersion
Q18848,submodule,http://planetmath.org/submodule
Q360830,subnormal series,http://planetmath.org/subnormalseries
Q2361983,subnormal subgroup,http://planetmath.org/subnormalsubgroup
Q7630587,Sub-Riemannian manifold,http://planetmath.org/subriemannianmanifold
Q929536,subring,http://planetmath.org/subring
Q1332977,subsequence,http://planetmath.org/subsequence
Q1332977,subsequence,http://planetmath.org/subsequence
Q177646,subset,http://planetmath.org/subset
Q2106494,subset construction,http://planetmath.org/subsetconstruction
Q660730,subspace topology,http://planetmath.org/subspacetopology
Q957386,substitutability,http://planetmath.org/substitutability
Q225565,substitution,http://planetmath.org/substitution
Q1071270,substitution for integration,http://planetmath.org/substitutionforintegration
Q859254,substructure,http://planetmath.org/substructure
Q40754,subtraction,http://planetmath.org/subtraction
Q40754,subtraction,http://planetmath.org/subtraction
Q166507,successor,http://planetmath.org/successor
Q7632662,successor cardinal,http://planetmath.org/successorcardinal
Q44914,sudoku,http://planetmath.org/sudoku
Q1099110,sufficient statistic,http://planetmath.org/sufficientstatistic
Q218005,summation,http://planetmath.org/summation
Q318754,summation by parts,http://planetmath.org/summationbyparts
Q44649,sum of ideals,http://planetmath.org/sumofideals
Q170198,sum of series,http://planetmath.org/sumofseries
Q6575256,sum-product number,http://planetmath.org/sumproductnumber
Q3526986,sum-product theorem,http://planetmath.org/sumproducttheorem
Q7636894,sum rule,http://planetmath.org/sumrule
Q3489869,sumset,http://planetmath.org/sumset
Q47016077,sums of two squares,http://planetmath.org/sumsoftwosquares
Q896489,Sun Zhiwei,http://planetmath.org/sunzhiwei
Q922087,superadditivity,http://planetmath.org/superadditivity
Q3977654,superalgebra,http://planetmath.org/superalgebra
Q3611545,supercommutative,http://planetmath.org/supercommutative
Q121117,supercomputers,http://planetmath.org/supercomputers
Q121117,supercomputers,http://planetmath.org/supercomputers
Q7643190,superconvergence,http://planetmath.org/superconvergence
Q2563809,superfluous submodule,http://planetmath.org/superfluoussubmodule
Q2078098,superincreasing sequence,http://planetmath.org/superincreasingsequence
Q4446295,supernatural number,http://planetmath.org/supernaturalnumber
Q60301,supernumber,http://planetmath.org/supernumber
Q1164125,superperfect number,http://planetmath.org/superperfectnumber
Q1779061,super-Poulet number,http://planetmath.org/superpouletnumber
Q1359501,superscript,http://planetmath.org/superscript
Q1359501,superscript,http://planetmath.org/superscript
Q177646,superset,http://planetmath.org/superset
Q30701875,supersingular,http://planetmath.org/supersingular
Q7644153,supersolvable group,http://planetmath.org/supersolvablegroup
Q193442,supersymmetry,http://planetmath.org/supersymmetry
Q11352,supplementary angles,http://planetmath.org/supplementaryangles
Q1136376,support,http://planetmath.org/support
Q1136376,support,http://planetmath.org/support1
Q1136376,support,http://planetmath.org/support12
Q1136376,support of function,http://planetmath.org/supportoffunction
Q17502105,supremum,http://planetmath.org/supremum
Q601053,surd,http://planetmath.org/surd
Q3505239,surface,http://planetmath.org/surface
Q7645953,surface bundle over the circle,http://planetmath.org/surfacebundleoverthecircle
Q273176,surface normal,http://planetmath.org/surfacenormal
Q849425,surface of revolution,http://planetmath.org/surfaceofrevolution
Q229102,surjective,http://planetmath.org/surjective
Q875333,surreal number,http://planetmath.org/surrealnumber
Q875333,surreal number,http://planetmath.org/surrealnumber
Q2915096,survivor function,http://planetmath.org/survivorfunction
