parent_qid,parent_label,child_qid,child_label,relation,confidence,source_url,target_url,context,model,rationale,cache_hit,raw_response
Q1136376,support,Q4779193,apartness relation,no_relation,0.850,https://ncatlab.org/nlab/show/support+of+a+function,https://ncatlab.org/nlab/show/tight+apartness+relation,"et]] $A$ with specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the support of $f$ is the subset of $X$ on which $f$ is not equal to $0$. Given a pointed set $A$ with an tight apartness relation $\#$ and specified element $0 \in A$, a set $X$, and a function $f \colon X \to A$, the strong support of $f$ is the subset of $X$ on which $f$ is apart from $0$. ### In topology {#InTopology} In",deepseek-v3.1:671b-cloud,Given a pointed set $A$ with an tight apartness relation $\#$ | the strong support of $f$ is the subset of $X$ on which $f$ is apart from $0$,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""Given a pointed set $A$ with an tight apartness relation $\\#$"", ""the strong support of $f$ is the subset of $X$ on which $f$ is apart from $0$""], ""confidence"": 0.85}"
Q193442,supersymmetry,Q83478,group,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/group,"cs #Contents# * table of contents ## Idea Where generally a symmetry is an invariance under a group action (after all the mathematical term ""group"" is a contraction of _group of symmetries_), or, infinitesimally, an invariance under a Lie algebra action, in the general sense of the word, a supersymmetry is invariance under a [[supe",deepseek-v3.1:671b-cloud,a symmetry is an invariance under a group action,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""a symmetry is an invariance under a group action""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q513175,Conformal geometry,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/conformal+geometry,"e supersymmetry algebra. An odd element in this super Lie algebra is called a supersymmetry generator** and its Hamiltonian is called a _supercharge_. More generally, if spacetime geometry is taken to be conformal geometry or de Sitter spacetime/anti-de Sitter spacetime, then one considers supergeometric extensions of the conformal group, de Sitter group and anti de Sitter group, respectively, and then these are the re",deepseek-v3.1:671b-cloud,if spacetime geometry is taken to be conformal geometry,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""if spacetime geometry is taken to be conformal geometry""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q13690522,irreducible representation,has_part,0.850,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/irreducible+representation,"###### Example **(an exotic super-extension of the Poincar&#233; Lie algebra) Let $d \in \{3,4,6,10\}$ and let $S \in Rep_{\mathbb{R}}(Spin(d-1,1))$ be an irreducible real spin representation in that dimension. Let $(-,-) \colon S \otimes S \to \mathbb{R}^{d-1,1}$ be the symmetric spinor pairing as in example \ref{SuperExtensionOfPoincare}, but let the action on $S$ via the even-",deepseek-v3.1:671b-cloud,irreducible representations of this group | the irreducible unitary representations of the super Poincaré group,yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""irreducible representations of this group"", ""the irreducible unitary representations of the super Poincaré group""], ""confidence"": 0.85}"
Q193442,supersymmetry,Q11301672,gauge group,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/gauge+group,ppearing this way are called the superpartners of the original _bosonic_ particles. ### Local supersymmetry: supergravity To be distinguished from this _global supersymmetry_ is _local supersymmetry_ (see at _gauge group_ and at _Cartan connection_): given a gauge theory whose fields are connections with values in the Poincaré Lie algebra -- the theory of gravity in its [[first order formulati,deepseek-v3.1:671b-cloud,see at gauge group,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""see at gauge group""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q5535486,Geometry (group theory),no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/geometry,"local and global supersymmetry The distinction between local and global supersymmetry is important when considering supergravity in perturbation theory where all fields are expanded around a fixed spacetime geometry and fixed background gauge fields that form a solution of the Euler-Lagrange equations. While the theory of supergravity as such has, by definition, local supersymmetry, a solution to it may but need not have a",deepseek-v3.1:671b-cloud,expanded around a fixed spacetime geometry,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""expanded around a fixed spacetime geometry""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q11703678,section,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/section,"very Killing vector on the spacetime. Such may or may not exist. Generically it does not exist. The analog of these Killing vectors in supergravity are Killing spinors: covariantly constant spinors (sections of a spinor bundle annihilated by the spin connection's covariant derivative). For every such, the background has one global supersymmetry transformation. These may or may not exist. Generically they do no",deepseek-v3.1:671b-cloud,sections of a spinor bundle,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""sections of a spinor bundle""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q464794,Minkowski spacetime,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/Minkowski+space,opular around the turn of the millennium (but is maybe experimentally ruled out at the time of this writing) is that 1. the spacetime we see around us locally looks like a product $M^4 \times Y^6$ of 4-dimensional Minkowski space times a tiny closed Riemannian manifold $Y^6$ (so tiny that it is not directly observable but manifests itself only by way of its lowest excitation modes that look like different particle species on the remainin,deepseek-v3.1:671b-cloud,4-dimensional Minkowski space,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""individual"", ""evidence_spans"": [""4-dimensional Minkowski space""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q632814,Riemannian manifold,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/Riemannian+manifold,y renormalizable -- in stark contrast to ordinary gravity has more recently been checked up to high loop orders); produces a wealth of interesting mathematical structures. For instance Morse theory of a Riemannian manifold can naturally be understood in terms of supersymmetric quantum mechanics for superparticles propagating on that manifold; * the interpretation of quantum field theories in terms of [[generalized cohomolog,deepseek-v3.1:671b-cloud,spacetime we see around us locally looks like a product $M^4 \times Y^6$ of 4-dimensional Minkowski space times a tiny closed Riemannian manifold $Y^6$,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""spacetime we see around us locally looks like a product $M^4 \\times Y^6$ of 4-dimensional Minkowski space times a tiny closed Riemannian manifold $Y^6$""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q110535030,natural isomorphism,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/natural+isomorphism,"{g} \\ {}^{\mathllap{[-,-]}}\downarrow && \downarrow^{\mathrlap{[-,-]}} \\ \mathfrak{g} &\underset{-1}{\longrightarrow}& \mathfrak{g} } $$ (here $\tau^{super}$ is the braiding natural isomorphism in the category of super vector spaces) 1. the Jacobi identity holds in that the following diagram commutes $$ \array{ \mathfrak{g} \otimes_k \mathfrak{g} \otimes_k \mathfr",deepseek-v3.1:671b-cloud,$	au^{super}$ is the braiding natural isomorphism,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""$\tau^{super}$ is the braiding natural isomorphism""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q1151539,Jacobi identity,no_relation,0.650,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/Jacobi+identity,"c: for $x,y \in \mathfrak{g}$ two elements of homogeneous degree $\sigma_x$, $\sigma_y$, respectively, then $$ [x,y] = -(-1)^{\sigma_x \sigma_y} [y,x] \,, $$ 1. that satisfies the $\mathbb{Z}/2$-graded Jacobi identity in that for any three elements $x,y,z \in \mathfrak{g}$ of homogeneous super-degree $\sigma_x,\sigma_y,\sigma_z\in \mathbb{Z}_2$ then $$ [x, y, z = x,y],z] + (-1)^{\sigma_x \cdot \sigma_y} [y, [x,z",deepseek-v3.1:671b-cloud,the Jacobi identity holds,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""property"", ""evidence_spans"": [""the Jacobi identity holds""], ""confidence"": 0.65}"
Q193442,supersymmetry,Q1086961,bilinear map,has_part,0.900,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/bilinear+map,"ialSuperExtension}) is obtained from the following data: 1. a Lie algebra representation $\rho$ of $\mathfrak{so}(d-1,1)$ on some real vector space $S$; 1. an $\mathfrak{so}$-equivariant symmetric $\mathbb{R}$-bilinear pairing $(-,-) \colon S \otimes_k S \to \mathbb{R}^{d-1,1}$ It turns out that data as in example \ref{SuperExtensionOfPoincare} is given for $\rho$ the Lie algebra version of a real spin representation of the [[spin group]",deepseek-v3.1:671b-cloud,equipped with a bilinear map (the super Lie bracket),yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""equipped with a bilinear map (the super Lie bracket)""], ""confidence"": 0.9}"
Q193442,supersymmetry,Q6101219,reflective subcategory,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/coreflective+subcategory,"braAsLieAlgebraInternalToSuperVectorSpaces}, prop. \ref{SuperLieAlgebraTraditional}) concentrated in even degrees. This constitutes a fully faithful functor $$ LieAlg \hookrightarrow sLieAlg \,. $$ which is a coreflective subcategory inclusion in that it has a left adjoint $$ LieAlg \underoverset {\underset{ \overset{ \rightsquigarrow}{(-)} }{\longleftarrow}} {\hookrightarrow} {\bot} sLieAlg $$ given on the underlying su",deepseek-v3.1:671b-cloud,constitutes a fully faithful functor | coreflective subcategory inclusion,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""constitutes a fully faithful functor"", ""coreflective subcategory inclusion""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q189112,Isomorphism class,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/isomorphism,"f the form $$ i \;\colon\; \mathfrak{g} \hookrightarrow \mathfrak{s} $$ (where $\mathfrak{g}$ is regarded as a super Lie algebra according to example \ref{OrdinaryLieAlgebraAsSuperLieAlgebra}) such that this is an isomorphism on the even part (example \ref{OrdinaryLieAlgebraAsSuperLieAlgebra}) $$ \overset{\rightsquigarrow}{i} \;\colon\; \mathfrak{g} \overset{\simeq}{\longrightarrow} \mathfrak{s}_{even} \,. $$ We now make",deepseek-v3.1:671b-cloud,an isomorphism on the even part,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""an isomorphism on the even part""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q125977,vector space,no_relation,0.700,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/vector+space,"ondition to obtain a quadratic condition, then polarize once more in $\phi_2$. ###### Example Given an ordinary Lie algebra $\mathfrak{g}$, then for every choice of vector space $V$ there is the _trivial_ super extension (def. \ref{SuperExtensions}) of $\mathfrak{g}$, with underlying vector space $$ \mathfrak{s} \coloneqq \mathfrak{g} \oplus V $$ and with both the action and the pairing (vi",deepseek-v3.1:671b-cloud,a vector space S,yes,"{""label"": ""none"", ""type_main"": ""class"", ""type_linked"": ""class"", ""evidence_spans"": [""a vector space S""], ""confidence"": 0.7}"
Q193442,supersymmetry,Q1136782,Lie algebra representation,has_part,0.850,https://ncatlab.org/nlab/show/supersymmetry,https://ncatlab.org/nlab/show/Lie+algebra+representation,") of the Poincaré Lie algebra $\mathfrak{iso}(\mathbb{R}^{d-1,1})$ (recalled as def. \ref{PoincareLieAlgebra} below) which is non-trivial (def. \ref{TrivialSuperExtension}) is obtained from the following data: 1. a Lie algebra representation $\rho$ of $\mathfrak{so}(d-1,1)$ on some real vector space $S$; 1. an $\mathfrak{so}$-equivariant symmetric $\mathbb{R}$-bilinear pairing $(-,-) \colon S \otimes_k S \to \mathbb{R}^{d-1,1}$ It tur",deepseek-v3.1:671b-cloud,"a Lie algebra representation $ho$ of $\mathfrak{so}(d-1,1)$ on some real vector space $S$",yes,"{""label"": ""has_part"", ""type_main"": ""class"", ""type_linked"": ""part-type"", ""evidence_spans"": [""a Lie algebra representation $\rho$ of $\\mathfrak{so}(d-1,1)$ on some real vector space $S$""], ""confidence"": 0.85}"
