Title,Link,Normalized,Candidates
proof of Riemann mapping theorem,http://planetmath.org/proofofriemannmappingtheorem,proofofriemannmappingtheorem,Q927051 (0.840; token_jaccard=0.60) Riemann mapping theorem [layer3.csv]
proof of Riemann-Roch theorem,http://planetmath.org/proofofriemannrochtheorem,proofofriemannrochtheorem,Q379048 (0.840; token_jaccard=0.60) Riemann–Roch theorem [layer3.csv]
proof of Riemann’s removable singularity theorem,http://planetmath.org/proofofriemannsremovablesingularitytheorem,proofofriemannsremovablesingularitytheorem,
proof of Riesz’ Lemma,http://planetmath.org/proofofrieszlemma,proofofrieszlemma,
proof of Riesz representation theorem,http://planetmath.org/proofofrieszrepresentationtheorem,proofofrieszrepresentationtheorem,Q1357684 (0.840; token_jaccard=0.60) Riesz representation theorem [layer3.csv]
proof of Riesz representation theorem for separable Hilbert spaces,http://planetmath.org/proofofrieszrepresentationtheoremforseparablehilbertspaces,proofofrieszrepresentationtheoremforseparablehilbertspaces,
proof of Rodrigues’ rotation formula,http://planetmath.org/proofofrodriguesrotationformula,proofofrodriguesrotationformula,Q1473494 (0.840; token_jaccard=0.60) Rodrigues' rotation formula [layer3.csv]
proof of Rolle’s theorem,http://planetmath.org/proofofrollestheorem,proofofrollestheorem,Q193286 (0.840; token_jaccard=0.60) Rolle's theorem [layer3.csv]
proof of Rouché’s theorem,http://planetmath.org/proofofrouchestheorem,proofofrouchestheorem,Q1191862 (0.840; token_jaccard=0.60) Rouché's theorem [layer3.csv]
proof of Ruffa’s formula for continuous functions,http://planetmath.org/proofofruffasformulaforcontinuousfunctions,proofofruffasformulaforcontinuousfunctions,
proof of sampling theorem,http://planetmath.org/proofofsamplingtheorem,proofofsamplingtheorem,
proof of Schroeder-Bernstein theorem using Tarski-Knaster theorem,http://planetmath.org/proofofschroederbernsteintheoremusingtarskiknastertheorem,proofofschroederbernsteintheoremusingtarskiknastertheorem,
proof of Schur’s inequality,http://planetmath.org/proofofschursinequality,proofofschursinequality,Q1317813 (0.840; token_jaccard=0.60) Schur's inequality [layer3.csv]
proof of Schwarz lemma,http://planetmath.org/proofofschwarzlemma,proofofschwarzlemma,
proof of Scott-Wiegold conjecture,http://planetmath.org/proofofscottwiegoldconjecture,proofofscottwiegoldconjecture,
proof of second isomorphism theorem for groups,http://planetmath.org/proofofsecondisomorphismtheoremforgroups,proofofsecondisomorphismtheoremforgroups,
proof of second isomorphism theorem for rings,http://planetmath.org/proofofsecondisomorphismtheoremforrings,proofofsecondisomorphismtheoremforrings,
proof of Silverman-Toeplitz theorem,http://planetmath.org/proofofsilvermantoeplitztheorem,proofofsilvermantoeplitztheorem,Q7516736 (0.840; token_jaccard=0.60) Silverman–Toeplitz theorem [layer3.csv]
proof of simplicity of Mathieu groups,http://planetmath.org/proofofsimplicityofmathieugroups,proofofsimplicityofmathieugroups,
proof of Simpson’s rule,http://planetmath.org/proofofsimpsonsrule,proofofsimpsonsrule,Q722507 (0.840; token_jaccard=0.60) Simpson's rule [layer1.csv]
proof of Simson’s line,http://planetmath.org/proofofsimsonsline,proofofsimsonsline,
proof of Simultaneous converging or diverging of product and sum theorem,http://planetmath.org/proofofsimultaneousconvergingordivergingofproductandsumtheorem,proofofsimultaneousconvergingordivergingofproductandsumtheorem,
proof of slower divergent series,http://planetmath.org/proofofslowerdivergentseries,proofofslowerdivergentseries,
proof of Sobolev inequality for Ω=𝐑^n,http://planetmath.org/proofofsobolevinequalityforomegamathbfrn,proofofsobolevinequalityforωrn,
proof of spaces homeomorphic to Baire space,http://planetmath.org/proofofspaceshomeomorphictobairespace,proofofspaceshomeomorphictobairespace,
proof of square root of square root binomial,http://planetmath.org/proofofsquarerootofsquarerootbinomial,proofofsquarerootofsquarerootbinomial,
proof of Steiner’s theorem,http://planetmath.org/proofofsteinerstheorem,proofofsteinerstheorem,Q15844090 (0.840; token_jaccard=0.60) Steiner's theorem [layer3.csv]
proof of Stewart’s theorem,http://planetmath.org/proofofstewartstheorem,proofofstewartstheorem,Q739403 (0.840; token_jaccard=0.60) Stewart's theorem [layer3.csv]
proof of Stirling’s approximation,http://planetmath.org/proofofstirlingsapproximation,proofofstirlingsapproximation,Q470877 (0.840; token_jaccard=0.60) Stirling's approximation [layer3.csv]
Proof of Stolz-Cesaro theorem,http://planetmath.org/proofofstolzcesarotheorem,proofofstolzcesarotheorem,Q1052752 (0.840; token_jaccard=0.60) Stolz–Cesàro theorem [layer3.csv]
proof of Stone-Weierstrass theorem,http://planetmath.org/proofofstoneweierstrasstheorem,proofofstoneweierstrasstheorem,Q939927 (0.840; token_jaccard=0.60) Stone–Weierstrass theorem [layer3.csv]
proof of Tauber’s convergence theorem,http://planetmath.org/proofoftaubersconvergencetheorem,proofoftaubersconvergencetheorem,
proof of Taylor’s formula for matrix functions,http://planetmath.org/proofoftaylorsformulaformatrixfunctions,proofoftaylorsformulaformatrixfunctions,Q114802618 (0.840; token_jaccard=0.60) proof of Taylor's theorem for multivariable functions [layer2.csv]
proof of Taylor’s Theorem,http://planetmath.org/proofoftaylorstheorem,proofoftaylorstheorem,Q114802618 (0.850; token_jaccard=0.62) proof of Taylor's theorem for multivariable functions [layer2.csv]; Q1137206 (0.840; token_jaccard=0.60) Taylor's theorem [layer3.csv]
proof of Thales’ theorem,http://planetmath.org/proofofthalestheorem,proofofthalestheorem,
proof of the Burnside basis theorem,http://planetmath.org/proofoftheburnsidebasistheorem,proofoftheburnsidebasistheorem,
proof of the Cauchy-Riemann equations,http://planetmath.org/proofofthecauchyriemannequations,proofofthecauchyriemannequations,
proof of the converse of Lagrange’s theorem for finite cyclic groups,http://planetmath.org/proofoftheconverseoflagrangestheoremforfinitecyclicgroups,proofoftheconverseoflagrangestheoremforfinitecyclicgroups,
proof of the correspondence between even 2-superperfect numbers and Mersenne primes,http://planetmath.org/proofofthecorrespondencebetweeneven2superperfectnumbersandmersenneprimes,proofofthecorrespondencebetweeneven2superperfectnumbersandmersenneprimes,
proof of the determinant condition for a sequence of vectors,http://planetmath.org/proofofthedeterminantconditionforasequenceofvectors,proofofthedeterminantconditionforasequenceofvectors,
proof of the dimension theorem for subspaces,http://planetmath.org/proofofthedimensiontheoremforsubspaces,proofofthedimensiontheoremforsubspaces,
proof of the existence of transcendental numbers,http://planetmath.org/proofoftheexistenceoftranscendentalnumbers,proofoftheexistenceoftranscendentalnumbers,
proof of the fundamental theorem of algebra (Liouville’s theorem),http://planetmath.org/proofofthefundamentaltheoremofalgebraliouvillestheorem,proofofthefundamentaltheoremofalgebraliouvillestheorem,
proof of the fundamental theorem of calculus,http://planetmath.org/proofofthefundamentaltheoremofcalculus,proofofthefundamentaltheoremofcalculus,Q114727911 (0.867; token_jaccard=0.67) Fundamental theorem of calculus [layer2.csv]; Q1217677 (0.867; token_jaccard=0.67) fundamental theorem of calculus [layer3.csv]
proof of the Jordan Hölder decomposition theorem,http://planetmath.org/proofofthejordanholderdecompositiontheorem,proofofthejordanholderdecompositiontheorem,
proof of theorem about cyclic subspaces,http://planetmath.org/proofoftheoremaboutcyclicsubspaces,proofoftheoremaboutcyclicsubspaces,
proof of theorem for normal matrices,http://planetmath.org/proofoftheoremfornormalmatrices,proofoftheoremfornormalmatrices,
proof of theorem on equivalent valuations,http://planetmath.org/proofoftheoremonequivalentvaluations,proofoftheoremonequivalentvaluations,
proof of theorems in additively indecomposable,http://planetmath.org/proofoftheoremsinadditivelyindecomposable,proofoftheoremsinadditivelyindecomposable,
proof of the power rule,http://planetmath.org/proofofthepowerrule,proofofthepowerrule,Q135208017 (0.840; token_jaccard=0.60) power of power proof [layer2.csv]
proof of the ring of integers of a number field is finitely generated over ℤ,http://planetmath.org/proofoftheringofintegersofanumberfieldisfinitelygeneratedovermathbbz,proofoftheringofintegersofanumberfieldisfinitelygeneratedoverz,
proof of the weak Nullstellensatz,http://planetmath.org/proofoftheweaknullstellensatz,proofoftheweaknullstellensatz,
proof of the well-founded induction principle,http://planetmath.org/proofofthewellfoundedinductionprinciple,proofofthewellfoundedinductionprinciple,
proof of third isomorphism theorem,http://planetmath.org/proofofthirdisomorphismtheorem,proofofthirdisomorphismtheorem,
proof of Thue’s Lemma,http://planetmath.org/proofofthueslemma,proofofthueslemma,Q948320 (0.840; token_jaccard=0.60) Thue's lemma [layer2.csv]
proof of Tietze extension theorem,http://planetmath.org/proofoftietzeextensiontheorem,proofoftietzeextensiontheorem,Q1346677 (0.840; token_jaccard=0.60) Tietze extension theorem [layer3.csv]
proof of topologically irreducible representations are algebraically irreducible for C^*-algebras,http://planetmath.org/proofoftopologicallyirreduciblerepresentationsarealgebraicallyirreducibleforcalgebras,proofoftopologicallyirreduciblerepresentationsarealgebraicallyirreducibleforcalgebras,
proof of transcendental root theorem,http://planetmath.org/proofoftranscendentalroottheorem,proofoftranscendentalroottheorem,
proof of triangle incenter,http://planetmath.org/proofoftriangleincenter,proofoftriangleincenter,
proof of trigonometric version of Ceva’s theorem,http://planetmath.org/proofoftrigonometricversionofcevastheorem,proofoftrigonometricversionofcevastheorem,
proof of Tukey’s lemma,http://planetmath.org/proofoftukeyslemma,proofoftukeyslemma,
proof of Turan’s theorem,http://planetmath.org/proofofturanstheorem,proofofturanstheorem,Q1047749 (0.840; token_jaccard=0.60) Turán's theorem [layer3.csv]
proof of Tychonoff’s theorem,http://planetmath.org/proofoftychonoffstheorem,proofoftychonoffstheorem,Q1137014 (0.840; token_jaccard=0.60) Tychonoff's theorem [layer3.csv]
proof of Tychonoff’s theorem in finite case,http://planetmath.org/proofoftychonoffstheoreminfinitecase,proofoftychonoffstheoreminfinitecase,
proof of uniqueness of center of a circle,http://planetmath.org/proofofuniquenessofcenterofacircle,proofofuniquenessofcenterofacircle,
proof of uniqueness of Lagrange Interpolation formula,http://planetmath.org/proofofuniquenessoflagrangeinterpolationformula,proofofuniquenessoflagrangeinterpolationformula,
proof of upper and lower bounds to binomial coefficient,http://planetmath.org/proofofupperandlowerboundstobinomialcoefficient,proofofupperandlowerboundstobinomialcoefficient,
proof of Urysohn’s lemma,http://planetmath.org/proofofurysohnslemma,proofofurysohnslemma,Q1816967 (0.840; token_jaccard=0.60) Urysohn's lemma [layer2.csv]
proof of values of the Riemann zeta function in terms of Bernoulli numbers,http://planetmath.org/proofofvaluesoftheriemannzetafunctionintermsofbernoullinumbers,proofofvaluesoftheriemannzetafunctionintermsofbernoullinumbers,
proof of Van Aubel theorem,http://planetmath.org/proofofvanaubeltheorem,proofofvanaubeltheorem,
proof of variance of the hypergeometric distribution,http://planetmath.org/proofofvarianceofthehypergeometricdistribution,proofofvarianceofthehypergeometricdistribution,
proof of Vaught’s test,http://planetmath.org/proofofvaughtstest,proofofvaughtstest,
proof of Veblen’s theorem,http://planetmath.org/proofofveblenstheorem,proofofveblenstheorem,Q7917710 (0.840; token_jaccard=0.60) Veblen's theorem [layer3.csv]
proof of Vieta’s formula,http://planetmath.org/proofofvietasformula,proofofvietasformula,
proof of Vitali convergence theorem,http://planetmath.org/proofofvitaliconvergencetheorem,proofofvitaliconvergencetheorem,Q11352023 (0.840; token_jaccard=0.60) Vitali convergence theorem [layer3.csv]
proof of Vitali’s Theorem,http://planetmath.org/proofofvitalistheorem,proofofvitalistheorem,
proof of Vizing’s theorem (for graphs),http://planetmath.org/proofofvizingstheoremforgraphs,proofofvizingstheoremforgraphs,
proof of von Neumann double commutant theorem,http://planetmath.org/proofofvonneumanndoublecommutanttheorem,proofofvonneumanndoublecommutanttheorem,
proof of Wagner’s theorem,http://planetmath.org/proofofwagnerstheorem,proofofwagnerstheorem,Q7959587 (0.840; token_jaccard=0.60) Wagner's theorem [layer3.csv]
proof of Waring’s formula,http://planetmath.org/proofofwaringsformula,proofofwaringsformula,Q3748393 (0.840; token_jaccard=0.60) Waring's formula [layer4.csv]
proof of weak maximum principle for real domains,http://planetmath.org/proofofweakmaximumprincipleforrealdomains,proofofweakmaximumprincipleforrealdomains,
proof of Wedderburn’s theorem,http://planetmath.org/proofofwedderburnstheorem,proofofwedderburnstheorem,
proof of Weierstrass approximation theorem,http://planetmath.org/proofofweierstrassapproximationtheorem,proofofweierstrassapproximationtheorem,
proof of Weierstrass approximation theorem in R^n,http://planetmath.org/proofofweierstrassapproximationtheoreminrn,proofofweierstrassapproximationtheoreminrn,
proof of Weierstrass’ criterion of uniform convergence,http://planetmath.org/proofofweierstrasscriterionofuniformconvergence,proofofweierstrasscriterionofuniformconvergence,
proof of Weierstrass M-test,http://planetmath.org/proofofweierstrassmtest,proofofweierstrassmtest,Q1072412 (0.840; token_jaccard=0.60) Weierstrass M-test [layer3.csv]
proof of Weyl’s inequality,http://planetmath.org/proofofweylsinequality,proofofweylsinequality,Q110692590 (0.840; token_jaccard=0.60) Weyl's inequality [layer2.csv]; Q1566872 (0.840; token_jaccard=0.60) Weyl's inequality [layer2.csv]
proof of when is a point inside a triangle,http://planetmath.org/proofofwhenisapointinsideatriangle,proofofwhenisapointinsideatriangle,
proof of Wielandt-Hoffman theorem,http://planetmath.org/proofofwielandthoffmantheorem,proofofwielandthoffmantheorem,
proof of Wilson’s theorem,http://planetmath.org/proofofwilsonstheorem,proofofwilsonstheorem,Q276082 (0.840; token_jaccard=0.60) Wilson's theorem [layer3.csv]
